421923	montacarg/1, par/4, o/4, clinic/1, suspend/1, tech/1, elev/3, uso/1, de/3, esling/2, bebes/1, pacient/4, hidraul/1, asient/1, accesori/3
421924	par/4, irrig/1, aislamient/1, especif/1, uso/2, trasl/1, emergent/1, diagnost/1, equip/2, monitore/1, orinal/1, o/3, product/1, carrit/5, movil/1, de/6, puest/1, resucit/1, accesori/1, transport/2, medic/3, y/1
421925	equip/3, bols/1, par/3, protector/1, forr/1, medic/3
311334	dimension/6, estañ/26, maquin/6, inoxid/1, fragu/13, en/26, trat/18, calient/4, fri/13, de/26, mecaniz/6, tibi/8, calor/19, y/12, con/18, forj/37
311335	dimension/6, con/18, maquin/6, inoxid/1, fragu/13, en/26, trat/18, calient/4, fri/13, de/26, mecaniz/6, tibi/8, calor/19, y/12, plom/26, forj/37
311336	con/18, fragu/13, trat/18, fri/13, mecaniz/6, calor/19, dimension/6, maquin/6, en/26, metal/26, preci/1, y/12, inoxid/1, tibi/8, calient/4, precios/25, de/26, forj/37
311337	sellant/3, material/2, silicon/4, pulveriz/5, cement/2, epox/2, contact/2, diamant/2, aleacion/10, pariel/1, parilen/1, recubr/5, conformal/10, acril/2, en/5, metal/22, revest/5, poliuretan/3, y/10, de/34, matriz/2, friccion/2, electr/2, polv/5, carbur/2
561210	circul/1, audi/1, tabl/1, escritori/1, libr/6, unidad/2, o/3, compact/1, carrit/1, mes/1, de/10, tapiz/1, mobiliari/1, exhibidor/1, estant/3, devolv/1, caset/1, islas/1, muebl/2, component/1, tarjet/1, movil/1, public/1, disc/1, giratori/1, stands/1, oje/1, acces/1, bibliotec/2, catalog/1, kiosc/1, par/9, bols/2, inclin/1, hoj/1, lectur/1, banc/1, diccionari/1, bibliotecari/1
561211	par/1, dibuj/1, estudi/1, mes/1, de/3, arte/1, mobiliari/1, caballet/1, clas/1
561212	de/3, mobiliari/1, primer/2, sal/1, camill/1, auxili/2
561213	par/5, general/1, escenari/1, un/1, pis/2, mov/1, pequeñ/1, por/1, plan/1, o/1, instal/1, cauch/2, cor/1, carrit/1, educ/1, de/3, accesori/1, alfombr/1, mes/2, ejempl/1, asient/1, ester/1
561214	par/2, cafet/1, movil/3, y/1, taburet/1, comedor/1, mes/3, banc/1, de/1, mobiliari/1
561215	con/1, bloque/1, general/1, activ/1, estudi/2, evit/1, profesor/1, clas/4, taburet/1, distraccion/1, visual/1, par/8, pupitr/4, mes/3, de/8, aul/5, mobiliari/1, cubicul/1, banc/2, asient/1, comput/2
561216	portatil/1, par/13, sets/1, sofas/1, percher/1, oci/1, o/2, sal/1, pufs/1, mes/1, y/1, infantil/1, mobiliari/1, panel/1, descans/4, estant/1, instal/1, jug/1, creativ/1, sillon/1, e/1, poc/1, esterill/2, bebes/1, catr/3, altur/1, activ/1, centr/1, cun/1, el/1, niñ/11, guard/1, tiemp/1, alfombr/1, biomb/1, tamañ/4, de/16, cargador/1
561217	gabinet/1, institucional/1, par/2, general/2, juguet/1, modular/1, almacen/4, cub/1, modul/1, y/1, aul/1, libr/2, las/1, de/6, guard/1, unidad/2
561218	con/3, par/5, general/1, escritori/1, plan/1, archiv/1, instructor/1, gabinet/6, vocacional/1, de/6, o/3, tall/1, en/1, almacen/3, herramient/6, educ/1, y/1, aul/1, mobiliari/1, trabaj/1, accesori/1, mader/1, tecnic/2
561219	gabinet/1, maquin/1, cos/1, reliqui/1, mes/1, de/6, mobiliari/1, demostr/2, exhibidor/1, preserv/1, stands/1
561220	par/3, o/1, lavaman/1, puest/1, accesori/1, almacen/1, de/5, bas/1, muebl/1, trabaj/1, banc/1, laboratori/4, unidad/2
471115	rop/2, par/4, sec/5, tabl/1, lav/1, lugar/2, espaci/2, trabaj/1, lavander/2, manch/2, equip/5, secador/3, maquin/3, o/2, estacion/2, lavand/12, puest/2, de/22, mes/2, y/1, centrifug/2, tip/2, extractor/2, combin/2, lavador/4, industrial/1
471116	equip/1, a/1, planch/3, o/1, dobl/1, prens/2, vapor/2, de/3, maquin/4, par/3
471117	equip/1, limpiez/1, maquin/1, sec/2, en/2, de/2, lav/1
491615	lanz/1, futbol/6, par/16, sets/1, manopl/2, defens/1, camp/5, tees/1, pat/1, escolar/1, o/3, traser/1, pal/3, de/38, guant/2, tobogan/1, toch/1, bloque/1, bat/3, jug/1, cerc/1, gateball/1, entren/2, marc/2, bas/1, bol/2, balon/3, bander/3, beisbol/10, ayud/2, equip/8, balonman/2, maquin/1, protector/2, proteccion/1, en/1, deport/1, accesori/4, softbol/7, lacross/3, pitching/1, manill/2, socc/6, hockey/2, muñec/1, pelot/3
491616	baloncest/1, par/15, basquetbol/3, pis/2, contenedor/1, cuerd/2, gallit/1, canch/1, jueg/2, tenis/5, entren/2, y/1, pist/1, raquet/9, squash/2, gimnast/1, ayud/1, racquet/1, maquin/1, protector/1, deport/1, bols/1, agarr/1, balon/5, post/1, proteccion/1, estandar/1, equip/3, agarrader/1, pelot/5, almacen/3, racquetball/1, grips/1, complet/2, accesori/2, badminton/2, red/4, o/3, voleibol/6, sistem/2, hockey/2, espir/1, de/29
491617	lanz/2, deport/1, garroch/2, bal/2, baston/2, pertig/2, lanzamient/4, disc/3, barr/3, martill/1, jabalin/1, circul/2, relev/1, y/3, de/10, salt/3, pist/1, bloqu/1, par/3, obstacul/2, equip/1
901218	par/1, servici/1, de/4, agenci/1, viaj/2, las/1, emergent/2, en/1, asistent/2
401515	man/1, lev/1, cavid/1, sets/1, invers/1, remov/1, incendi/1, mixt/1, oscil/1, solenoid/1, sumerg/1, lubric/1, air/3, duplex/1, inyeccion/1, dosif/1, longitudinal/1, desliz/1, bomb/70, osmosis/1, lod/1, temperatur/1, engranaj/1, axial/1, buce/1, turbin/1, centrifug/1, muestre/1, palet/1, giratori/1, progres/1, tuerc/1, fluj/1, metraj/1, graved/1, embol/1, presion/1, electr/1, piston/2, barr/1, combust/1, cepill/1, sell/1, alcantarill/1, sin/1, aceit/1, cort/1, enfriador/1, de/46, eyector/1, particion/1, agu/2, magnet/1, vaci/1, contr/1, pulp/1, drag/1, lech/1, irrig/1, elev/2, monoflex/1, proporcional/1, macer/1, tornill/1, posit/1, rotatori/3, circul/1, desplaz/1, criogen/1, triplex/1, par/4, simplex/1, tambor/1, reciproc/1, resalt/1, dobl/1, profund/1, no/1, sanitari/1, poz/2, vapor/1, quimic/1, o/2, sumider/1, diafragm/2, hidraul/1, alta/1
401516	radial/1, rotat/1, fluj/1, diafragm/1, kits/1, motor/1, turb/1, gas/1, reciproc/1, axial/1, air/1, semi/1, de/9, centrifug/1, refriger/1, tuerc/1, combin/1, barril/1, compresor/16
401517	pol/1, circul/1, column/2, repuest/10, revest/1, kits/1, ejes/1, estator/1, ensamblaj/2, succion/1, sumerg/1, de/35, agu/1, asient/1, plac/2, dosif/1, par/18, tub/1, bomb/30, rotatori/1, lod/1, barril/1, bas/1, caj/1, disc/1, empaqu/1, campan/1, reciproc/1, cabez/1, part/11, rotor/1, impulsor/1, accesori/1, repar/1, carcas/1, centrifug/1, alcantarill/1, sumider/1, poz/1, y/1, piez/1
401518	par/4, o/1, part/5, accesori/1, de/2, rotatori/1, centrifug/1, reciproc/1, air/1, compresor/5
811119	inform/3, servici/1, line/1, de/9, recuper/3, en/1, las/2, dat/2, bas/2, sistem/1
811120	escane/1, desastr/1, document/2, gener/1, servici/12, original/1, conversion/1, estandariz/1, dat/8, clasif/1, almacen/1, rom/1, en/1, cd/1, conten/2, proces/2, line/1, recuper/1, centr/1, digitaliz/1, prepar/1, o/3, de/24
811121	servici/6, electron/1, web/3, corre/1, aplic/1, motor/1, los/1, domini/1, nombr/1, siti/2, www/1, en/1, internet/3, oper/1, diseñ/1, hospedaj/1, de/16, proveedor/4, busqued/1, la/1, psi/1
811122	con/2, gestion/8, planif/2, servici/2, softwar/21, videoconferent/2, aplic/2, parch/1, parche/1, jueg/2, soport/3, o/9, tarif/1, actualiz/2, de/83, recuper/2, relacion/2, las/2, busqued/2, la/2, servidor/2, edicion/2, punt/2, instal/2, entreten/2, program/20, del/5, industri/2, contabil/2, especif/2, desarroll/2, bas/2, par/20, conten/4, dat/2, vent/2, autor/2, consumidor/2, recurs/2, manten/43, administr/2, proteccion/2, empresarial/2, referent/2, el/4, educ/2, segur/2, inform/2, oper/4, sistem/6, y/8, firmwar/1, comput/3
102515	rey/1, dam/1, verd/2, o/1, maggi/1, aranther/1, artur/1, cypripedium/4, pantufl/1, de/1, paphiopedilum/1, vie/1, franci/1, orquide/6, purpur/1, viv/6
102516	pane/1, moc/6, nor/1, calips/1, roj/1, orquide/6, omyai/1, viv/6
102517	r/1, lavand/1, cattley/2, b/1, catley/1, orquide/3, blanc/1, viv/3
102518	roj/2, dis/7, durazn/1, viv/7, y/3, bicolor/3, anaranj/2, orquide/7, ros/1, amarill/3
311415	plastic/1, por/4, moldur/4, vidri/1, inyeccion/4, de/3, cauch/1
311416	plastic/1, de/3, moldur/4, al/4, vidri/1, vaci/4, cauch/1
311417	por/6, air/3, plastic/2, de/5, moldur/3, cauch/2, inyeccion/3, sopl/3, mold/3
311418	molde/1, reaccion/6, plastic/2, cauch/2, mold/2, y/1, moldur/3, con/3, de/11, inyeccion/6, por/1, rim/2
311419	con/4, insercion/4, previ/1, plastic/2, de/4, moldur/2, a/1, inyeccion/4, la/1, mold/2
311420	por/16, transferent/2, compresion/2, precision/2, alta/2, gas/2, air/2, mold/8, de/18, moldur/8, asist/2, inyeccion/6, termoplast/16, inmersion/2, ensambl/16
311421	transferent/2, por/16, precision/2, compresion/2, molde/7, gas/2, asist/2, air/2, mold/8, engast/8, inyeccion/6, polimer/7, de/17, termoplast/8, inmersion/2, alta/2
311422	compresion/2, mold/8, engast/8, montur/7, multipl/15, ensambl/8, por/31, transferent/2, precision/2, dispar/15, air/2, gas/2, de/17, asist/2, inyeccion/6, polimer/7, termoplast/8, inmersion/2, alta/2
422015	monitor/1, par/24, unid/2, uso/12, tac/1, acondicion/1, unidad/1, transport/1, tomograf/13, o/20, puest/1, movil/1, y/1, relacion/1, complet/1, asient/1, informatiz/1, instal/1, conten/1, rap/1, hues/1, tub/1, computariz/12, ultra/1, mes/1, cat/12, energ/1, mineral/1, calibr/1, calid/1, asegur/1, disposit/1, simul/1, escaner/1, camion/1, product/1, medic/13, helicoidal/1, consol/1, component/4, tridimensional/1, sistem/4, de/12, estacionari/1, ct/13
422016	monitor/1, par/10, calid/1, uso/10, bobin/1, imagen/10, transport/1, tridimensional/1, o/7, gui/1, instrument/1, movil/1, de/27, primari/1, magnet/11, complet/1, instal/1, remot/1, simul/1, consol/1, component/1, mri/11, mes/1, quirurg/1, escaner/1, disposit/1, product/1, medic/11, camion/1, secundari/1, reson/11, unid/1, sistem/3, calibr/1, estacionari/1, asegur/1
422017	monitor/1, par/22, escan/1, locion/1, uso/13, doppl/11, fetal/1, por/2, tridimensional/1, o/28, eco/14, mamograf/1, cardioscopi/1, de/16, hac/1, puls/1, gel/2, sond/3, almohadill/1, impresor/1, vascul/1, oftalm/1, y/2, transmision/1, component/1, vaginal/1, calent/1, ultrason/19, general/1, ginecolog/1, diagnost/1, cardiac/1, escaner/1, unidad/5, product/1, medic/14, hues/1, tensiometr/1, forr/1, accesori/2, transductor/1, imagen/1, ecograf/1, densitometr/1
422018	pelicul/8, digital/1, par/41, radiolog/2, sets/1, bandej/1, rf/1, kits/3, intensif/1, estuch/1, diagnost/4, densitometr/1, ensamblaj/3, repar/2, insert/2, mamograf/1, regl/1, colgador/1, agent/1, sobr/1, combin/1, asient/1, compresion/1, radiograf/9, caset/5, piel/1, calibr/1, localiz/1, transform/1, radioisotop/1, c/1, equip/7, product/1, accesori/4, cardiolog/2, ray/31, disposit/2, clinic/1, gam/1, band/1, bet/1, contador/1, unid/1, pis/1, carp/1, uso/35, nucl/1, sus/1, fluorescent/2, escan/1, braz/1, sistem/3, imagen/3, gabinet/1, fluoroscop/1, tomograf/2, o/17, filtr/1, pantall/2, puest/1, marcador/1, mes/1, y/4, x/31, enfriador/1, tap/1, papel/1, proced/1, cin/1, rectif/1, tromp/1, sellant/1, general/2, enteroclisis/1, cateter/2, agu/1, rejill/2, tub/4, sujet/1, cuart/1, cubiert/1, colim/1, oscur/1, cambiador/1, cuñ/1, xerorradiograf/1, asegur/1, calid/1, artrograf/1, contr/1, aparat/6, unidad/5, medic/33, vascular/1, fluoroscopi/2, fund/2, movil/2, inyector/1, de/78, hues/1, escaner/1
422019	pelicul/7, estant/1, par/9, fluoroscopi/1, monitor/1, radiograf/1, viser/1, uso/8, ventan/1, estereoscopi/1, ganch/1, transferent/1, estuch/1, caj/1, sistem/1, equip/1, desplieg/2, ilumin/3, o/1, larg/1, pantall/1, luc/1, medic/9, calient/1, y/1, x/7, vision/1, punt/1, ray/7, fuent/1, de/21
422020	par/5, general/1, uso/2, gamm/2, colim/1, ose/1, diagnost/1, proced/1, densitometr/1, accesori/1, naveg/1, sond/1, linfat/4, product/1, medic/2, mape/4, de/4, paquet/1, relacion/1, sistem/1, o/1, cam/2, y/1
422021	par/4, cavid/1, manual/1, captur/1, contenedor/2, radionucl/1, aplic/2, jering/1, braquiterapi/6, almacen/1, product/1, sistem/1, unidad/1, de/8, insertor/1, cateter/1, intra/1, kits/1, o/4, semill/3
422022	molde/1, par/2, radi/3, sets/1, quirurg/1, gamm/3, cuchill/2, colim/1, bloqu/1, unidad/1, radiacion/2, haz/1, o/2, terapi/1, product/1, radionucl/1, inhal/1, de/10, re/1, cirug/2, sistem/1, almohadill/1, casc/2, centell/1
422023	bidimensional/1, radiacion/4, par/3, imrt/4, terapi/4, lineal/4, product/1, intens/4, modul/4, de/16, tridimensional/1, uso/3, colim/1, aceler/4, medic/4, unidad/2
422024	equip/1, por/1, emision/2, pet/2, product/1, medic/2, uso/1, de/5, par/1, relacion/1, positron/2, y/1, tomograf/2, unidad/1
422025	simpl/1, foton/2, uso/1, computariz/1, unic/1, unidad/1, equip/1, por/1, tomograf/2, product/1, medic/2, de/5, par/1, relacion/1, emision/2, y/1, spect/2, informatiz/1
422026	irradi/1, administr/1, radi/1, terapi/1, suministr/1, product/1, inmunoterapi/1, tiroid/1, y/1, radioimunoterapi/1, kits/1, radioisotop/1, par/2, de/5, prueb/1
422027	equip/1, superficial/1, par/4, radioterapi/5, terapi/1, tel/1, product/1, maquin/2, ray/2, de/5, x/2, lineal/1, teleterapi/4, aceler/1, cobalt/1, ortovoltaj/1
422029	consum/1, par/1, electr/1, radiograf/1, medic/2, uso/1, de/3, x/1, energ/1, equip/1, ray/1, unidad/1, baj/2
422030	transport/1, par/1, o/1, lineal/2, product/1, medic/2, movil/1, y/1, relacion/1, aceler/2, uso/1
422031	de/1, micr/1, radi/2, biolog/2, dosimetr/1, instrument/1, efect/1
422032	tomograf/1, planeacion/1, computariz/1, radioterapi/3, fluoroscopi/1, simul/3, o/1, y/1, rf/1, de/6, cat/1, ray/1, x/1, ct/1
422033	estereotact/4, sin/1, par/2, cabez/1, terapi/2, medic/1, de/2, sistem/3, biopsi/1, la/1, marc/2
422034	trombectom/1, emboliz/2, filtr/1, bandej/1, endograf/1, angiograf/4, bobin/1, laz/1, diagnost/4, cardiovascular/1, entreg/1, torsion/1, paquet/1, hac/1, inflabl/1, cateter/4, alambr/2, hemostat/1, cateteriz/3, electrofisiolog/1, equip/1, cardiac/3, product/1, introductor/1, cardiolog/1, disposit/3, esfer/1, introduccion/1, imagen/3, o/8, gui/2, pericardiocentesis/1, carrit/1, de/27, proced/1, remocion/1, angioscop/1, cierr/1, valvulotom/1, arterectom/1, mape/1, stents/3, vascul/6, biliar/1, par/15, ablacion/1, cardiovascul/1, sets/4, catet/7, valvul/2, laboratori/2, kits/1, fund/2, siti/1, contr/1, angioplasti/1, y/3, embolectom/1, vascular/3, intervencion/5, control/1, pegant/1, medi/1, aguj/1, perifer/1, coronari/1
422035	par/4, sincroniz/3, icd/2, re/3, crt/2, d/2, implant/2, desfibril/4, electrod/2, grabador/1, cardiac/8, terapi/3, o/8, product/1, accesori/1, sets/1, de/7, cardiovertidor/2, relacion/1, gener/1, marcapas/5, introductor/1, cabl/3
422036	comun/1, digital/2, par/3, radiolog/1, inform/1, softwar/1, medicin/1, archiv/4, defens/1, ray/2, pelicul/2, y/1, pacs/1, usos/2, imagen/3, estand/1, comput/1, din/1, equip/2, fotograf/1, en/1, product/1, medic/4, dicom/1, de/21, x/2, telerradiograf/1, sistem/6, hardwar/1, red/1, tom/1
422037	pelicul/4, par/13, sets/1, uso/8, toners/1, kits/1, luz/2, dia/2, imagen/4, o/5, pas/1, y/1, x/7, las/1, combin/1, tom/1, fijador/1, reproductor/1, sec/1, del/2, impresor/3, suministr/2, segur/1, identif/1, caj/1, equip/2, marcador/1, e/1, despleg/1, sistem/1, en/1, calibr/1, medic/10, desarroll/1, proces/4, quimic/1, de/23, estamp/1, ray/7, cuart/2, oscur/2
422038	par/7, ayud/4, uso/4, auxili/1, cat/1, imagen/1, mri/1, tomograf/1, o/1, posicion/5, radiacion/1, medic/4, terapi/1, de/7, reson/1, magnet/1, general/1, radiolog/2, computariz/1, ct/1
422039	pelicul/1, radiacion/4, par/4, o/2, detect/1, product/1, medic/4, uso/3, de/5, control/1, dosimetr/1, sistem/1, neutron/1, terapi/1, brazalet/1
422040	estant/1, par/12, radiolog/10, instal/1, fuert/1, pis/1, contenedor/1, uso/9, auricular/1, tech/1, caj/1, habit/1, de/12, delantal/2, anteoj/1, portatil/2, pie/1, resguard/1, o/7, proteccion/10, cortin/1, product/1, medic/10, pantall/1, y/1, radiact/1, guant/1, material/1, panel/1, cam/1, masc/1
422041	equip/1, par/2, o/2, medicin/1, protector/1, product/1, cargador/1, sujet/1, de/1, y/1, relacion/1, calient/1, jering/1, laboratori/1, nucl/1
561315	form/5, cuerp/1, cabez/1, y/1, cuell/1, o/1, bust/1, complet/1, de/4, maniqu/2
561316	individual/1, par/3, tabl/1, pis/1, mercanc/1, mostrador/1, aban/1, component/1, seleccion/1, vent/1, exhibicion/1, pintur/3, aut/1, soport/1, post/1, muestr/1, inspir/1, product/1, accesori/1, exhib/2, y/1, de/11, centr/1, color/2, exhibidor/1, mader/1, stands/1
561317	estant/1, par/3, casc/1, mercanc/2, ganch/1, canast/1, articul/1, barr/1, o/1, aparat/1, accesori/1, de/1, instal/1, sistem/1, exhibidor/1, y/1, colg/1
471215	limpiez/3, par/3, porter/2, carrit/4, y/1, conserj/2, carr/1, de/6, accesori/3
471216	limpiez/1, par/6, sec/1, almohadill/1, pis/10, lav/1, suministr/1, pulidor/2, brillador/2, lavador/1, equip/1, provision/1, maquin/3, o/2, y/1, barredor/3, limpiador/1, accesori/5, humed/1, de/16, aspir/4, alfombr/2, raspador/1, combin/1, suel/3, depur/1
471217	basur/2, par/4, desperdici/1, urnas/2, rig/2, contenedor/4, revest/2, recipient/1, peligr/1, inciner/2, o/3, cenicer/1, higien/1, accesori/2, mare/1, de/10, aren/1, envas/1, tap/2, residu/4, bols/4, y/1
471218	limpiez/7, Émbol/1, repuest/1, lavaplat/1, limpi/3, polv/2, bald/1, piscin/1, desengras/1, limpiador/2, o/5, traper/1, dispens/2, pelus/1, de/18, drenaj/1, del/1, tub/2, presion/1, e/1, separ/1, cuchill/1, equip/3, raspador/2, maquin/2, duct/2, trap/2, removedor/1, par/5, el/1, sarten/1, vapor/1, inodor/1, plumer/1, esponj/1, esponjill/1, escurridor/1, desag�/1
471219	equip/1, limpiez/1, par/3, o/3, cartucher/1, accesori/3, de/3, esponjill/2, esponj/2, presion/1, vapor/1, limpiador/1
491715	gimnast/8, par/7, garroch/1, uso/6, club/1, caj/1, cuerd/1, trep/1, delanter/1, anill/1, salt/2, equip/3, o/5, beatboard/1, equilibri/1, caball/1, accesori/1, borren/1, de/7, vig/1, indi/1, post/1, trampolin/2, barr/2, gimnasi/2
491716	equip/1, campan/1, par/2, sac/1, costal/1, guant/1, boxe/6, de/4, rings/1
401615	par/7, sol/1, filtr/31, contenedor/1, electron/1, polv/1, coalescent/1, luz/1, gas/1, aren/1, o/1, repar/1, aceit/1, air/2, de/22, agu/1, maquinari/1, vaci/1, radial/1, cabin/1, tub/2, bas/1, absorcion/1, desech/1, mall/1, pintur/1, ensamblaj/1, kits/1, alet/2, membran/1, en/1, recolector/1, accesori/1, retenedor/1, bols/1, line/1, microfibr/1, al/1, hidraul/1, panel/1, combust/1
401616	par/2, gener/1, tub/2, esteriliz/1, desulfur/1, neutraliz/1, purif/1, combustion/1, desodoriz/1, limpiador/2, gas/1, torr/1, ozon/1, aceit/1, air/4, el/2, y/1, limpi/1, maquin/1, sistem/1, de/7, regener/1, depur/1
401617	hidrociclon/1, elimin/1, liqu/1, separ/2, humed/1, de/2, centrifug/1, particul/1, tamiz/1, lavador/1, niebl/1
